train_loss,train_acc,val_loss,val_acc,train_f1,val_f1,epochs
1.1850667421923,0.8012316113581937,0.9365889380649967,0.9447513812154696,0.8009565472602844,0.9447864294052124,1
1.0291273146103068,0.88966814916182,0.893526216896858,0.9834254143646409,0.8897949457168579,0.9834795594215393,2
0.9976918023210904,0.9045501197399931,0.8791030586095147,0.9737569060773481,0.9046146273612976,0.973833441734314,3
0.987514610470789,0.9122476907287034,0.8658199781212359,0.9820441988950276,0.9123076796531677,0.982109010219574,4
0.9792390683314753,0.9216558330482381,0.8619884371098893,0.9820441988950276,0.9216946959495544,0.9820916652679443,5
0.9708933393473174,0.9209716045159083,0.8604693254713196,0.9820441988950276,0.9210959076881409,0.9821485877037048,6
0.9720633056446824,0.9197742045843311,0.872808420855696,0.9751381215469613,0.9198780059814453,0.975304365158081,7
0.9810707298729707,0.9158398905234348,0.8629123229348199,0.9848066298342542,0.9159662127494812,0.9848403930664062,8
0.9782698158731699,0.9184057475196715,0.868556158318704,0.9834254143646409,0.9184665679931641,0.9835139513015747,9
0.9824731647050671,0.9088265480670544,0.8656185397785672,0.9834254143646409,0.9089099764823914,0.9835298657417297,10
0.9683087903915755,0.9225111187136503,0.8553177388333484,0.988950276243094,0.9225890636444092,0.9889931082725525,11
0.9727158587230953,0.921997947314403,0.9013276646809024,0.9737569060773481,0.9220153093338013,0.974047064781189,12
0.9804189893997902,0.9192610331850838,0.8726046381734353,0.9779005524861878,0.9192309975624084,0.9778162240982056,13
0.9738289253417246,0.9190899760520014,0.8626657335797726,0.9861878453038674,0.9190728068351746,0.9861928820610046,14
0.9785262962093999,0.9149846048580226,0.9135096817385426,0.9530386740331491,0.9150998592376709,0.952802836894989,15
0.9731435172165497,0.9197742045843311,0.8754008876684621,0.9792817679558011,0.9197366833686829,0.97934889793396,16
0.970891262401753,0.9213137187820732,0.8748483875179818,0.9792817679558011,0.921423077583313,0.9794286489486694,17
0.9517108734201333,0.9300376325692782,0.8546961717184077,0.988950276243094,0.9299339652061462,0.9889493584632874,18
0.9475768708301823,0.9332877180978447,0.8570422190987603,0.9806629834254144,0.9333608150482178,0.9806351661682129,19
0.9473820823616579,0.9320903181662675,0.8514296679206974,0.9861878453038674,0.9320021867752075,0.9862163662910461,20
0.9522279595374409,0.9283270612384537,0.8545830407853943,0.9848066298342542,0.9283208250999451,0.9848368167877197,21
0.9471290983486534,0.9307218611016079,0.8565769406313396,0.9875690607734806,0.9306976795196533,0.9875929355621338,22
0.9460030615513266,0.9314060896339378,0.8503529906931503,0.9861878453038674,0.9314429759979248,0.9861934781074524,23
0.9436402001529371,0.9327745466985974,0.8566847061584009,0.9806629834254144,0.9328166842460632,0.9807890057563782,24
0.9508486530408033,0.9293534040369483,0.8624223424584826,0.9806629834254144,0.9293054938316345,0.9807143211364746,25
0.9455912502057496,0.9331166609647622,0.8533388178651504,0.9875690607734806,0.9330979585647583,0.9875943660736084,26
0.9481120567553426,0.9295244611700307,0.8511629065097366,0.988950276243094,0.9296377301216125,0.9889404773712158,27
0.9490156974280244,0.9290112897707834,0.8575540892985645,0.9834254143646409,0.9289323091506958,0.9834898114204407,28
0.955153927059154,0.925419089976052,0.8493860729491514,0.9875690607734806,0.925503671169281,0.9875826835632324,29
0.9438566394835924,0.9317482039001026,0.8504531528409673,0.9875690607734806,0.9317174553871155,0.9876179695129395,30
0.9469095972601453,0.9276428327061238,0.84444152847838,0.9903314917127072,0.9277752041816711,0.9903290271759033,31
0.9367979021460644,0.9370509750256586,0.853968348292356,0.988950276243094,0.9371197819709778,0.9889537692070007,32
0.9414107423101106,0.9346561751625043,0.8499987434945713,0.9848066298342542,0.9346255660057068,0.9848048090934753,33
0.9410761365774679,0.9322613752993499,0.8542906157878223,0.9834254143646409,0.9322115778923035,0.9834480285644531,34
0.9340152211928262,0.9361956893602463,0.845827120443734,0.9875690607734806,0.9361752867698669,0.9875669479370117,35
0.9420398235565745,0.9324324324324325,0.854063410126702,0.9848066298342542,0.9324000477790833,0.9848902225494385,36
0.9335958990910426,0.938761546356483,0.8498208588658117,0.9848066298342542,0.9387315511703491,0.9848658442497253,37
0.9293145596308126,0.9368799178925761,0.8447534326690337,0.988950276243094,0.9368408918380737,0.9889566898345947,38
0.9345633455061807,0.9360246322271639,0.841943424709594,0.988950276243094,0.9359741806983948,0.9889566898345947,39
0.9329610786085621,0.9353404036948341,0.8460463094447858,0.9861878453038674,0.9353154897689819,0.9862034320831299,40
0.9277599240222125,0.938761546356483,0.8418157061160598,0.9903314917127072,0.9388580322265625,0.9903369545936584,41
0.9246796643411791,0.9414984604858022,0.8405097571525785,0.9903314917127072,0.9414963126182556,0.9903246164321899,42
0.9308944519276575,0.9377352035579883,0.8409558106522533,0.9875690607734806,0.9377065896987915,0.9875673651695251,43
0.9262730228423746,0.9391036606226479,0.8418308206684681,0.9875690607734806,0.9392843842506409,0.987582266330719,44
0.932892695176369,0.9373930892918235,0.8409529529223785,0.988950276243094,0.9374173879623413,0.9889563322067261,45
0.9267747143625683,0.9413274033527198,0.8387882781950808,0.9903314917127072,0.941313624382019,0.9903246164321899,46
0.9231984899992655,0.9391036606226479,0.8376863180603111,0.9903314917127072,0.9390773773193359,0.9903290271759033,47
0.9268034645599981,0.9408142319534725,0.8393449750394453,0.9875690607734806,0.940848171710968,0.9875630736351013,48
0.9168357812824047,0.9435511460827917,0.8389515013984554,0.9875690607734806,0.9436466097831726,0.9875760674476624,49
0.9222892144751639,0.9423537461512145,0.837220943435121,0.988950276243094,0.9423501491546631,0.9889440536499023,50
0.9160604687777848,0.9447485460143688,0.8392132151851338,0.988950276243094,0.9447450637817383,0.9889611005783081,51
0.9284054304776108,0.9391036606226479,0.839028005441908,0.988950276243094,0.9391423463821411,0.9889440536499023,52
0.9247458699913494,0.9391036606226479,0.8408434700570713,0.9861878453038674,0.9391576051712036,0.9861823320388794,53
0.9192442173342814,0.9428669175504618,0.8423734870404829,0.9848066298342542,0.9428791999816895,0.9848283529281616,54
