train_loss,train_acc,val_loss,val_acc,train_f1,val_f1
1.3992139462958981,0.3195329087048832,1.4136381666789684,0.32558139534883723,0.2995152771472931,0.16778427362442017
1.352144615665363,0.35668789808917195,1.3447196525196696,0.35658914728682173,0.3249591290950775,0.2349560260772705
1.3318484981095462,0.37261146496815284,1.2339763290198273,0.46511627906976744,0.3368099331855774,0.4452056884765625
1.3494760729451594,0.3832271762208068,1.3917963236801385,0.3953488372093023,0.34976404905319214,0.3145594000816345
1.317893496491094,0.4002123142250531,1.5171606725500535,0.3875968992248062,0.37606382369995117,0.2722457945346832
1.2961297991928782,0.40445859872611467,1.3799998122592305,0.3875968992248062,0.37850421667099,0.3318907618522644
1.2409216261719949,0.45116772823779194,1.2251599357109662,0.4496124031007752,0.4279234707355499,0.41004678606987
1.1483723568055786,0.5212314225053079,1.163329513498055,0.5736434108527132,0.5076118111610413,0.5430520176887512
1.0675061461525612,0.5583864118895966,1.1155081654703893,0.5581395348837209,0.549445390701294,0.5348445177078247
1.0839114745964165,0.5414012738853503,1.053939625736355,0.5736434108527132,0.5320624113082886,0.536516547203064
1.0580337009612162,0.5806794055201698,0.9705957400706388,0.6511627906976745,0.5751811265945435,0.6265145540237427
0.9940983167119847,0.6072186836518046,0.9860837746036145,0.6201550387596899,0.6053621768951416,0.6012348532676697
0.9669135650758277,0.6178343949044586,0.9317649912464526,0.627906976744186,0.6138149499893188,0.6194046139717102
0.9134263840450603,0.6454352441613588,0.920598773993263,0.6434108527131783,0.6423867344856262,0.6392215490341187
0.890926075778949,0.6358811040339702,0.9006270743155664,0.6434108527131783,0.6304086446762085,0.6442254781723022
0.8731080358195457,0.6602972399150743,0.864672836869262,0.6511627906976745,0.6567583680152893,0.6493687629699707
0.8777955687602867,0.6549893842887473,0.8785920919373978,0.6511627906976745,0.6525872945785522,0.6463186740875244
0.8829165541442336,0.643312101910828,0.8522797494895699,0.6589147286821705,0.6408497095108032,0.657684326171875
0.8896053776366443,0.6539278131634819,0.8379696066989455,0.6589147286821705,0.6514949202537537,0.6540547013282776
0.8525502326129095,0.643312101910828,0.887504028719525,0.6434108527131783,0.6406639814376831,0.643020749092102
0.8823214914894913,0.6518046709129511,0.8664554921231529,0.6589147286821705,0.6491638422012329,0.6552205085754395
0.8641563170528209,0.6624203821656051,0.8590439742849779,0.6666666666666666,0.6616790294647217,0.6630473136901855
0.8446284937504244,0.6539278131634819,0.8337976207104765,0.689922480620155,0.6528866291046143,0.6890966892242432
0.8579079861853532,0.6507430997876857,0.8502866362416467,0.6744186046511628,0.6483821868896484,0.6786184906959534
