train_loss,train_acc,val_loss,val_acc,train_f1,val_f1,epochs
1.6805965924891062,0.5027369141293192,1.1979975371070988,0.850828729281768,0.47960028052330017,0.8541625142097473,1
1.3526205215966338,0.7304139582620596,1.0563293860103544,0.9116022099447514,0.7265958786010742,0.9133639931678772,2
1.2229916207234908,0.7967841258980499,0.9809895687998987,0.9516574585635359,0.7954694032669067,0.9522675275802612,3
1.15023462481993,0.8352719808416011,0.9505202796577749,0.9530386740331491,0.8347381949424744,0.9534792304039001,4
1.1014237747671993,0.8693123503250085,0.9574353276695335,0.9433701657458563,0.8693809509277344,0.943976879119873,5
1.0674650828560206,0.8788915497776257,0.9184184973411138,0.9737569060773481,0.8788830041885376,0.9740413427352905,6
1.0365971770957036,0.9011289770783442,0.9375351608128838,0.9654696132596685,0.9012166857719421,0.9656556844711304,7
1.0186585209934915,0.9091686623332192,0.9026103019714355,0.9834254143646409,0.9092934727668762,0.9834281206130981,8
1.0089571347515591,0.911734519329456,0.8851705684187663,0.9820441988950276,0.9117284417152405,0.9820950627326965,9
0.9936518027200871,0.9240506329113924,0.8722136317037087,0.9848066298342542,0.9241644144058228,0.9848170280456543,10
0.9785180497242905,0.925419089976052,0.8844467434435259,0.9806629834254144,0.9253164529800415,0.9807994365692139,11
0.980506838407983,0.9283270612384537,0.8647986604363879,0.9917127071823204,0.9283100366592407,0.9917044043540955,12
0.9708100115237398,0.9298665754361957,0.8558226540602373,0.9958563535911602,0.9299061894416809,0.9958482980728149,13
0.9525723841106325,0.9437222032158741,0.8578119004628935,0.988950276243094,0.9437617659568787,0.9889416694641113,14
0.9528748194240684,0.9403010605542251,0.8640740661989919,0.988950276243094,0.9402695894241333,0.9889400601387024,15
0.9458616959122897,0.9428669175504618,0.853328015593534,0.9930939226519337,0.9428585767745972,0.9931105971336365,16
0.942551266074466,0.9476565172767705,0.8544693302713047,0.9930939226519337,0.9476926326751709,0.9930785298347473,17
0.9358038092736223,0.9495381457406774,0.8542955613268014,0.9930939226519337,0.949621856212616,0.9930822253227234,18
0.9375968725763687,0.9488539172083476,0.848732344682704,0.9958563535911602,0.9489058256149292,0.9958628416061401,19
0.9347403619414195,0.9497092028737598,0.8385945423531928,0.994475138121547,0.94979327917099,0.9944708943367004,20
0.9215932622414275,0.9594594594594594,0.843437922264331,0.9958563535911602,0.959481954574585,0.9958592653274536,21
0.9278198660052153,0.9503934314060897,0.8360114617900953,0.9930939226519337,0.9504444599151611,0.9930936694145203,22
0.9213076274239197,0.9606568593910366,0.8444621875799821,0.9917127071823204,0.9606878757476807,0.9917287230491638,23
0.9224934577534063,0.9548409168662333,0.8376074871305603,0.9930939226519337,0.9548587799072266,0.9930834770202637,24
0.9238307739095333,0.9544988026000685,0.839791919645025,0.9930939226519337,0.9545727372169495,0.9930711984634399,25
0.9212847124661561,0.9562093739308929,0.8428522822606629,0.994475138121547,0.9562263488769531,0.9944667816162109,26
0.92033677781399,0.9536435169346562,0.8455091085881818,0.9930939226519337,0.9536353945732117,0.9930754899978638,27
0.9137099600392908,0.9594594594594594,0.8397066659031652,0.994475138121547,0.9594690203666687,0.9944818615913391,28
0.9141479315433118,0.960827916524119,0.8532657583774124,0.9861878453038674,0.9608479142189026,0.9861737489700317,29
0.90989662481015,0.9589462880602121,0.8397987178676036,0.9930939226519337,0.9590010643005371,0.993093729019165,30
0.9170280849733786,0.955867259664728,0.8358629642270546,0.9958563535911602,0.9559658765792847,0.9958592653274536,31
0.9078260298832369,0.9620253164556962,0.8433501321966477,0.9903314917127072,0.9620426297187805,0.9903339147567749,32
0.9096942045612773,0.9582620595278823,0.8436882298295669,0.988950276243094,0.9582510590553284,0.9889747500419617,33
0.9087155985171527,0.9598015737256244,0.831404557873531,0.9986187845303868,0.959875226020813,0.9986186623573303,34
0.9083592071950823,0.960827916524119,0.831865717363621,0.9958563535911602,0.9608731865882874,0.9958590865135193,35
0.9095627299490506,0.959630516592542,0.8360567728458848,0.9903314917127072,0.9596545100212097,0.9903265833854675,36
0.9020733450970502,0.9647622305850154,0.8336287591997431,0.9958563535911602,0.9648373126983643,0.9958483576774597,37
0.8983176845497682,0.9663017447827574,0.8348882181868369,0.994475138121547,0.9663886427879333,0.9944597482681274,38
0.8976387429677825,0.9666438590489224,0.8327233949418884,0.9958563535911602,0.9666576385498047,0.9958482980728149,39
0.9004596018889078,0.9647622305850154,0.8444880352494466,0.9917127071823204,0.9647936224937439,0.9917052984237671,40
0.9029220932972908,0.9621963735887786,0.8309698197064479,0.994475138121547,0.9622055888175964,0.9944708943367004,41
0.901641009158155,0.9644201163188505,0.8359860863474852,0.994475138121547,0.9644797444343567,0.994452953338623,42
0.8978781309023403,0.9654464591173452,0.8348110604681362,0.9930939226519337,0.96544349193573,0.9930962920188904,43
0.8972898005541978,0.9628806021211085,0.837352478372458,0.994475138121547,0.9629206657409668,0.9944527745246887,44
0.8937997676883297,0.9652754019842628,0.8297724121183322,0.9930939226519337,0.965293824672699,0.9930962920188904,45
0.8965595448787923,0.9659596305165925,0.8369482403302061,0.994475138121547,0.965995728969574,0.9944708943367004,46
0.8965051041822338,0.9671570304481697,0.8328461159658695,0.9930939226519337,0.9672116637229919,0.9930962920188904,47
0.8962014753280989,0.9652754019842628,0.8281548072619992,0.994475138121547,0.9653616547584534,0.9944708943367004,48
0.8941573428446978,0.9652754019842628,0.8331295976322659,0.9972375690607734,0.9653093814849854,0.9972364902496338,49
0.8917264942840644,0.9669859733150873,0.8307275291305879,0.9958563535911602,0.9670217037200928,0.995853066444397,50
0.887983158562145,0.9717755730413958,0.8319037283323087,0.994475138121547,0.9717988967895508,0.9944596886634827,51
0.8887611749928331,0.9697228874444064,0.8256971704367116,0.994475138121547,0.9697760939598083,0.9944779276847839,52
0.8891180703340635,0.966130687649675,0.8248208932455073,0.9958563535911602,0.9661734104156494,0.995856761932373,53
0.8904284074459017,0.9683544303797469,0.8278841649629793,0.9930939226519337,0.9683866500854492,0.9930852055549622,54
