train_loss,train_acc,val_loss,val_acc,train_f1,val_f1
1.3610138845038768,0.386411889596603,1.8833844680194707,0.12403100775193798,0.3664126396179199,0.07089139521121979
1.23035185580041,0.4745222929936306,1.3680638315141662,0.3643410852713178,0.461012601852417,0.2977982759475708
1.0823625389431186,0.5552016985138004,1.6851863362068353,0.4108527131782946,0.5498961806297302,0.34655866026878357
1.033708704504997,0.5679405520169851,1.0747476603633674,0.4728682170542636,0.5653743743896484,0.49351757764816284
0.9472590446978365,0.618895966029724,1.1038494627605113,0.5658914728682171,0.6170557737350464,0.5723742246627808
0.8898209366322576,0.6422505307855626,0.9304834872253182,0.6744186046511628,0.6421897411346436,0.6308425664901733
0.8406488246219174,0.6549893842887473,0.8914452190547026,0.6434108527131783,0.656653881072998,0.6410021185874939
0.7030017736611093,0.7303609341825902,0.8281938937283302,0.6744186046511628,0.7263439297676086,0.6733709573745728
0.625928469397713,0.7738853503184714,0.8299479308978531,0.6589147286821705,0.7734500765800476,0.6610770225524902
0.5914012650522203,0.778131634819533,0.8830142575641011,0.6589147286821705,0.7781215906143188,0.6601964235305786
0.5698402143081536,0.7845010615711253,0.8271916328474532,0.6666666666666666,0.7837176322937012,0.6624822616577148
0.5467600873068387,0.7983014861995754,0.842234498770662,0.6666666666666666,0.7985491156578064,0.665199875831604
0.5354608748495705,0.7908704883227177,0.8140444737072139,0.6976744186046512,0.7912901639938354,0.691710352897644
0.44984702149014566,0.8333333333333334,0.7933866857558258,0.7131782945736435,0.83348548412323,0.7113731503486633
0.48421399595884257,0.8174097664543525,0.775401114955429,0.7209302325581395,0.8180210590362549,0.7182441353797913
0.4529567007805891,0.8195329087048833,0.7764263790707255,0.7054263565891473,0.8200002908706665,0.703731894493103
0.4818478073537223,0.8301486199575372,0.7963572643523993,0.7131782945736435,0.8299005031585693,0.7104300856590271
0.48459095914399297,0.821656050955414,0.7993858812391296,0.7131782945736435,0.8222574591636658,0.709915041923523
0.4381856933520858,0.8386411889596603,0.8034922563752462,0.7054263565891473,0.8391279578208923,0.7023957967758179
0.4356783472808303,0.8428874734607219,0.8060325485791346,0.7054263565891473,0.8430597186088562,0.7017362117767334
0.46494378469046005,0.8301486199575372,0.7941687338111937,0.6976744186046512,0.8304876089096069,0.6951141357421875
0.45192081729571026,0.8248407643312102,0.8000242543774981,0.7054263565891473,0.8253147602081299,0.7032417058944702
0.41054886756682346,0.856687898089172,0.7842848088390143,0.689922480620155,0.8573750257492065,0.6878676414489746
0.43020409358281747,0.8365180467091295,0.8047744312951731,0.7054263565891473,0.8358389139175415,0.7006065845489502
0.4343517002849316,0.8259023354564756,0.777497785960057,0.6976744186046512,0.8259730935096741,0.6958599090576172
