train_loss,train_acc,val_loss,val_acc,train_f1,val_f1
2.017894584545191,0.1634782608695652,1.8845464842660087,0.26785714285714285,0.14924143254756927,0.1747370958328247
1.9554187111232593,0.21855072463768116,2.0750002520424977,0.15178571428571427,0.1987062692642212,0.0715976133942604
1.930653258337491,0.2284057971014493,2.114190323012216,0.07142857142857142,0.2142907679080963,0.05531435087323189
1.9113298895739126,0.24869565217391304,1.871164151600429,0.24553571428571427,0.23943698406219482,0.1398933082818985
1.875552487027818,0.25333333333333335,2.0203401020595004,0.26785714285714285,0.2354097068309784,0.17934462428092957
1.7967554887135824,0.3084057971014493,1.9220880099705286,0.2767857142857143,0.2831748425960541,0.21287308633327484
1.7700591793613158,0.31420289855072464,1.8674294267381941,0.29464285714285715,0.3024895191192627,0.22073641419410706
1.6697290533176368,0.3744927536231884,1.7304871422903878,0.30357142857142855,0.3516232967376709,0.3076685070991516
1.6096618004121641,0.38956521739130434,1.6682666199547904,0.34375,0.3751845955848694,0.3364132046699524
1.566790634099988,0.41739130434782606,1.674839002745492,0.35267857142857145,0.40547317266464233,0.3498351573944092
1.5280810256626296,0.42028985507246375,1.6860448973519462,0.33482142857142855,0.4096840023994446,0.32685524225234985
1.5008509501166967,0.43768115942028984,1.6859778336116247,0.3794642857142857,0.42900192737579346,0.3583148717880249
1.4422832337669704,0.45159420289855073,1.686529585293361,0.3482142857142857,0.44452932476997375,0.3269486725330353
1.4474019246861554,0.47884057971014493,1.6314568860190255,0.33035714285714285,0.4698249101638794,0.318574994802475
1.4175975278495014,0.48695652173913045,1.6551801647458757,0.3794642857142857,0.4794663190841675,0.3732050657272339
1.3823484700659048,0.49391304347826087,1.667004908834185,0.34375,0.48890602588653564,0.3391910791397095
1.3707955214597176,0.5142028985507247,1.6390704597745622,0.3794642857142857,0.5080733299255371,0.37406960129737854
1.3714819374637328,0.5084057971014493,1.6375437804630824,0.38392857142857145,0.502676784992218,0.37699949741363525
1.3828822704674542,0.4915942028985507,1.6374493326459612,0.39285714285714285,0.48413461446762085,0.38904064893722534
