train_loss,train_acc,val_loss,val_acc,train_f1,val_f1
2.219353913984437,0.1443478260869565,2.0914009852068767,0.21428571428571427,0.13675330579280853,0.07563025504350662
2.0532722109642583,0.15478260869565216,1.9525331131049566,0.1875,0.14683887362480164,0.05921052396297455
1.9999307454841724,0.1663768115942029,1.9964707621506281,0.09821428571428571,0.15266835689544678,0.017566781491041183
1.9938792256341464,0.1628985507246377,1.9929107470171792,0.1875,0.14163947105407715,0.05921052396297455
1.989843886555105,0.1681159420289855,1.9120648673602514,0.2544642857142857,0.1640796959400177,0.15154528617858887
1.9687924132139787,0.1628985507246377,1.9479930571147375,0.20982142857142858,0.13854017853736877,0.07277939468622208
1.9728143910394198,0.17333333333333334,1.880504391023091,0.22767857142857142,0.1507740616798401,0.13202401995658875
1.9150884557806926,0.22666666666666666,1.9131693371704646,0.22321428571428573,0.12080695480108261,0.1331396996974945
1.899841645558675,0.2382608695652174,1.9208798578807287,0.16071428571428573,0.14351874589920044,0.09355232119560242
1.8993364652688953,0.21913043478260869,1.914943712098258,0.18303571428571427,0.15273016691207886,0.13536234200000763
1.8944586030987727,0.23420289855072463,1.9647576255457742,0.21428571428571427,0.15867123007774353,0.12812742590904236
1.887684624782507,0.23246376811594202,1.950786028589521,0.21875,0.16117501258850098,0.14930345118045807
1.892075385770936,0.23246376811594202,1.9438726220812117,0.21428571428571427,0.1786193549633026,0.14811812341213226
1.8800127109582874,0.23246376811594202,1.943906809602465,0.18303571428571427,0.1720597743988037,0.1340758353471756
1.8665392220538595,0.2527536231884058,1.938533284834453,0.19642857142857142,0.17146658897399902,0.14933694899082184
1.8669844628762509,0.23652173913043478,1.9423172857080186,0.17857142857142858,0.1606728732585907,0.143564835190773
1.8531958653961402,0.24521739130434783,1.9532274987016405,0.17857142857142858,0.16812275350093842,0.14056575298309326
