train_loss,train_acc,val_loss,val_acc,train_f1,val_f1,epochs
2.4498143679113698,0.1539491298527443,2.368546019429746,0.23550724637681159,0.12803930044174194,0.13766109943389893,1
2.38557775804689,0.21999107541276217,2.3437306915504346,0.26811594202898553,0.14764927327632904,0.18886220455169678,2
2.351526257609853,0.2534582775546631,2.2934938306393833,0.30434782608695654,0.1940392702817917,0.24170398712158203,3
2.3188516852154577,0.2637215528781794,2.255033579425535,0.32608695652173914,0.21251130104064941,0.2623545825481415,4
2.284114214630331,0.286925479696564,2.221005163330963,0.358695652173913,0.23792271316051483,0.2908084988594055,5
2.2575146782775906,0.3150379294957608,2.2120083933291226,0.37318840579710144,0.27213025093078613,0.32379624247550964,6
2.234754852182575,0.32396251673360105,2.177443165710007,0.38768115942028986,0.28240081667900085,0.33509042859077454,7
2.2128134030202093,0.3467202141900937,2.1719411905261055,0.3442028985507246,0.3072137236595154,0.3137120306491852,8
2.192123334783361,0.35162873717090587,2.1419300307398257,0.3804347826086957,0.31640124320983887,0.3259885311126709,9
2.1788567618991794,0.3395805443998215,2.0938158380812495,0.4384057971014493,0.30391520261764526,0.4106333255767822,10
2.1605396854829597,0.36233824185631414,2.075784735057665,0.427536231884058,0.3348597586154938,0.39359113574028015,11
2.130875095199762,0.3868808567603748,2.035158938255863,0.4927536231884058,0.3562628924846649,0.46871188282966614,12
2.1260919735826374,0.3828647925033467,2.011211153389751,0.4673913043478261,0.3560428321361542,0.4389212727546692,13
2.1015987605827293,0.4038375725122713,2.0315629606661587,0.44565217391304346,0.38158559799194336,0.416167676448822,14
2.0877618222617507,0.41767068273092367,1.990245134934135,0.4927536231884058,0.39796552062034607,0.4762793779373169,15
2.0653636388510583,0.42302543507362783,1.9624502520630325,0.4855072463768116,0.4029620587825775,0.45641136169433594,16
2.0717711716770646,0.4221329763498438,1.9583407156709312,0.5434782608695652,0.40349307656288147,0.5209922790527344,17
2.03545401586799,0.4466755912539045,1.9415666435075842,0.5217391304347826,0.4305727779865265,0.5079607963562012,18
2.017779999255921,0.46184738955823296,1.9392818506213203,0.5036231884057971,0.44823405146598816,0.48979949951171875,19
2.005946911535642,0.46497099509147705,1.9381992091303286,0.5289855072463768,0.45596301555633545,0.5160967111587524,20
1.9922504446326703,0.47211066488174924,1.9062152703603108,0.5471014492753623,0.4629289507865906,0.531562864780426,21
1.9864388279274392,0.49442213297634985,1.8644252134406047,0.5652173913043478,0.48433440923690796,0.5607079267501831,22
