train_loss,train_acc,val_loss,val_acc,train_f1,val_f1
2.0626603109130532,0.17381974248927037,1.9431091785430907,0.14166666666666666,0.16320383548736572,0.06577381491661072
2.025461680899362,0.1630901287553648,1.968139886856079,0.19166666666666668,0.16032476723194122,0.14212998747825623
2.027067707331907,0.15879828326180256,2.0269206206003827,0.20833333333333334,0.149741068482399,0.07387705892324448
1.9982201889349156,0.19957081545064378,1.9762827078501384,0.15,0.18851540982723236,0.1345393806695938
1.9328513084051435,0.20600858369098712,1.9218815167744954,0.2833333333333333,0.19904112815856934,0.19562967121601105
1.941129823611018,0.21566523605150215,2.051296917597453,0.325,0.2022593915462494,0.25737351179122925
1.9172939681188232,0.25,2.074209388097127,0.21666666666666667,0.23995986580848694,0.17084750533103943
1.876614518431635,0.25858369098712447,1.9324800014495849,0.20833333333333334,0.21739211678504944,0.19038026034832
1.7982203003674617,0.3143776824034335,1.9095432837804158,0.2833333333333333,0.2911815047264099,0.27015191316604614
1.8037193563363072,0.30257510729613735,1.932810894648234,0.2833333333333333,0.28125542402267456,0.2632991671562195
1.7832798313173612,0.3165236051502146,1.9071605205535889,0.31666666666666665,0.2871968150138855,0.29320991039276123
1.784073089325377,0.30579399141630903,1.8992397387822468,0.31666666666666665,0.28413110971450806,0.29486602544784546
1.7590987979086683,0.33583690987124465,1.8634373426437378,0.30833333333333335,0.31166428327560425,0.28961822390556335
1.7683062379452292,0.315450643776824,1.9174213886260987,0.3333333333333333,0.28824084997177124,0.3040698170661926
1.7496773613369005,0.315450643776824,1.8938936789830525,0.30833333333333335,0.2901662588119507,0.28636494278907776
1.7497826870930553,0.3229613733905579,1.8891601721445719,0.3333333333333333,0.2952187657356262,0.3102254867553711
1.7537558324347238,0.3283261802575107,1.867612894376119,0.325,0.30728062987327576,0.29771459102630615
1.73719068044245,0.34120171673819744,1.877517827351888,0.3333333333333333,0.31420499086380005,0.3097747564315796
1.728309877952281,0.34334763948497854,1.8702205101648965,0.3416666666666667,0.3175669312477112,0.3151707053184509
1.7340108908297167,0.33905579399141633,1.868738063176473,0.31666666666666665,0.31772881746292114,0.30384325981140137
1.7270415427858739,0.3497854077253219,1.8804423491160074,0.30833333333333335,0.32668930292129517,0.28981268405914307
1.726967194561283,0.3487124463519313,1.8777417341868083,0.31666666666666665,0.32319730520248413,0.3012503385543823
1.7329613313142833,0.3487124463519313,1.8644102891286214,0.30833333333333335,0.32292455434799194,0.2884329855442047
