train_loss,train_acc,val_loss,val_acc,train_f1,val_f1,epochs
2.44309398639633,0.19455600178491744,2.3344274465588555,0.2536231884057971,0.1624990552663803,0.1480833739042282,1
2.3204107893093098,0.2655064703257474,2.224726006604623,0.32608695652173914,0.23430022597312927,0.25829896330833435,2
2.1864645769424813,0.3364569388665774,2.21770211233609,0.32971014492753625,0.3193914592266083,0.3326564431190491,3
2.1021358577974243,0.40473003123605533,2.0113293226214424,0.45652173913043476,0.3956059217453003,0.4529409408569336,4
1.9905443503249176,0.46898705934850515,1.9765005474505217,0.5108695652173914,0.4677280783653259,0.5043683052062988,5
1.923315888800189,0.4979919678714859,2.023894275444141,0.4384057971014493,0.4950645864009857,0.43560585379600525,6
1.8546193571082188,0.5524319500223115,1.8786688023719236,0.5507246376811594,0.5517410039901733,0.5598469972610474,7
1.8069733147746694,0.5644801427933958,1.8095635400302168,0.572463768115942,0.5637069940567017,0.5710248351097107,8
1.7669215062429522,0.5966086568496207,1.8882272606310637,0.5579710144927537,0.5967455506324768,0.5542674660682678,9
1.7270619618419236,0.6233824185631415,1.777225653330485,0.6123188405797102,0.6229972243309021,0.6125666499137878,10
1.7052324655491131,0.6376617581436859,1.7473153325094692,0.6268115942028986,0.6385698914527893,0.6270506381988525,11
1.6933239482439613,0.6367692994199018,1.7559066648068635,0.6014492753623188,0.6352261304855347,0.6039082407951355,12
1.662621043718909,0.6586345381526104,1.8787584771280703,0.532608695652174,0.6570720672607422,0.5186319947242737,13
1.672463411946533,0.6532797858099063,1.8130049429078032,0.605072463768116,0.6524995565414429,0.6175980567932129,14
1.638387124594808,0.678268630075859,1.8402123278465823,0.5797101449275363,0.6779001951217651,0.585743248462677,15
1.6593900563088126,0.6586345381526104,1.7653819167095681,0.6376811594202898,0.6579101085662842,0.6335279941558838,16
1.6436248053295812,0.6635430611334225,1.7498229413792707,0.6594202898550725,0.6618990302085876,0.6613328456878662,17
1.5445163121770291,0.7260151717983043,1.7679573262947192,0.6159420289855072,0.7261047959327698,0.6173802018165588,18
1.535173035795696,0.7362784471218207,1.6839668336121931,0.6557971014492754,0.7365115284919739,0.6548837423324585,19
1.5227065315101893,0.7425256581883088,1.7102936523548071,0.6630434782608695,0.7420848608016968,0.6527140736579895,20
1.503191853090888,0.749665327978581,1.6950386296147886,0.6666666666666666,0.7490912079811096,0.6693865060806274,21
1.5012370132538209,0.7572512271307452,1.6885970640873564,0.6811594202898551,0.7579460740089417,0.6752995252609253,22
1.5012668560041693,0.7608210620258813,1.661217703335527,0.677536231884058,0.7606659531593323,0.6712313890457153,23
1.4873141924327422,0.7648371262829095,1.7212446772533914,0.6413043478260869,0.7651334404945374,0.6499541401863098,24
1.4823928012320209,0.7626059794734493,1.6757812465446582,0.6847826086956522,0.7628685832023621,0.6787914633750916,25
1.4954851657777213,0.7590361445783133,1.6786991547847139,0.6594202898550725,0.7589592337608337,0.6457717418670654,26
1.4895977361135215,0.7648371262829095,1.7956755610479824,0.6086956521739131,0.7648822069168091,0.6250273585319519,27
1.499845529975023,0.7541276215975011,1.7930104421532673,0.6086956521739131,0.7543440461158752,0.6166353225708008,28
1.4752528712133486,0.7701918786256136,1.7029931476150735,0.6521739130434783,0.7704558968544006,0.6424815654754639,29
1.4498707408726295,0.7987505577867023,1.6673329913097878,0.6811594202898551,0.7989009022712708,0.679804265499115,30
1.4432456079523035,0.786256135653726,1.671591535858486,0.6920289855072463,0.7862859964370728,0.6870521306991577,31
1.421210501567427,0.8045515394912985,1.6382499846859255,0.6992753623188406,0.8047012090682983,0.698788046836853,32
1.415603246767571,0.8027666220437305,1.6447485668071802,0.6884057971014492,0.8034735321998596,0.6904748678207397,33
1.4120075368604614,0.8009817045961625,1.6739119930543762,0.677536231884058,0.800926685333252,0.6724399924278259,34
1.4218413774480994,0.8174921909861669,1.6508281230926514,0.7137681159420289,0.8174902200698853,0.7120416760444641,35
1.4105634626561325,0.8107987505577867,1.639055219249449,0.7282608695652174,0.8109710812568665,0.7328863739967346,36
1.4097467657180303,0.8112449799196787,1.6456990362941355,0.7065217391304348,0.8115784525871277,0.7079837322235107,37
1.4281016890888818,0.8027666220437305,1.6178894526716592,0.717391304347826,0.803629994392395,0.7156500816345215,38
1.4253119260591356,0.8000892458723784,1.6461563663206238,0.7210144927536232,0.8007978796958923,0.7194415926933289,39
1.4017358961407493,0.8139223560910308,1.6819496327552244,0.6630434782608695,0.8141298890113831,0.6703523993492126,40
1.4130104029620136,0.8054439982150825,1.634680115658304,0.7210144927536232,0.8051517009735107,0.723518431186676,41
1.4149651241749326,0.8027666220437305,1.6450126343879148,0.6992753623188406,0.8031316995620728,0.7042505145072937,42
1.4008419745099274,0.8165997322623829,1.6378702288088591,0.7101449275362319,0.8170536160469055,0.7091082334518433,43
1.3999826035718734,0.8295403837572513,1.6615101461825164,0.6702898550724637,0.8298425674438477,0.6776978969573975,44
1.3861252233844843,0.8282016956715752,1.6364735520404319,0.7028985507246377,0.828323245048523,0.7078019380569458,45
1.3772340872520743,0.8259705488621151,1.6402222350023794,0.6884057971014492,0.8260916471481323,0.6926528811454773,46
1.3743771826353843,0.8295403837572513,1.6358273720395737,0.7210144927536232,0.8295348882675171,0.7323349714279175,47
1.3738966537128332,0.8366800535475234,1.6441968212956968,0.6956521739130435,0.8369602560997009,0.7002302408218384,48
