train_loss,train_acc,val_loss,val_acc,train_f1,val_f1
1.1056532831406944,0.5980157372562436,0.350836418965286,0.9102209944751382,0.5923691987991333,0.9107956886291504
0.611243922132113,0.7931919261033185,0.27120052868624483,0.9102209944751382,0.7923082113265991,0.9085512161254883
0.48515232084009935,0.8361272665070133,0.25547144701029045,0.9226519337016574,0.8357657194137573,0.9235265254974365
0.40973321301145704,0.8593910366062265,0.12180700100114497,0.9613259668508287,0.8590210676193237,0.9618046283721924
0.35544735037001934,0.8853917208347588,0.1386819129150238,0.9571823204419889,0.8853700757026672,0.9574251174926758
0.3236413170882092,0.8947998631542935,0.0776803085275923,0.9723756906077348,0.8946900367736816,0.972381055355072
0.27978168421826705,0.9081423195347246,0.05011617411275327,0.9848066298342542,0.9080572128295898,0.9848054051399231
0.19249176942742405,0.9413274033527198,0.02438710214245681,0.9930939226519337,0.9412243366241455,0.9930708408355713
0.1635530919599367,0.9481696886760178,0.021365160954706447,0.9930939226519337,0.9481208324432373,0.9930708408355713
0.15188933974192478,0.9531303455354089,0.020316923284513726,0.9930939226519337,0.9531435966491699,0.9930778741836548
0.13850901671167523,0.9565514881970578,0.021845580920300804,0.9930939226519337,0.9565708637237549,0.9930778741836548
0.14269128671375408,0.9548409168662333,0.023329626432726434,0.9917127071823204,0.9548307657241821,0.9917031526565552
0.12189826314260127,0.961170030790284,0.019061082198081322,0.9917127071823204,0.9611740708351135,0.9916897416114807
0.12832543701749122,0.9553540882654806,0.020286099178293972,0.9930939226519337,0.955397367477417,0.9930708408355713
0.11208740532878701,0.9630516592541909,0.017760233077224158,0.994475138121547,0.9631738662719727,0.9944589138031006
0.10654466365614738,0.9639069449196032,0.018681200360589872,0.994475138121547,0.9639602899551392,0.9944589138031006
0.10396937261027447,0.967670201847417,0.01618669635219643,0.9930939226519337,0.9677098989486694,0.9930778741836548
0.10761240179433187,0.9652754019842628,0.01518804802281865,0.9930939226519337,0.9653232097625732,0.9930778741836548
