train_loss,train_acc,val_loss,val_acc,train_f1,val_f1
1.0331141994937902,0.6132398221005816,0.5094269937449727,0.8466850828729282,0.6073601245880127,0.8442623615264893
0.4825253041688604,0.832535066712282,0.3026056700278053,0.9060773480662984,0.8328526616096497,0.9057098031044006
0.3575545782672596,0.8819705781731099,0.3138259673434521,0.8922651933701657,0.8822345733642578,0.8881320357322693
0.32966686390133865,0.8944577488881287,0.13887637826094393,0.9613259668508287,0.8945993781089783,0.9616469144821167
0.2772781296320619,0.9088265480670544,0.16915044582124739,0.962707182320442,0.9089486598968506,0.9630258083343506
0.2560904785949932,0.9156688333903524,0.15906250888728718,0.9502762430939227,0.9156349301338196,0.9501924514770508
0.24308124522726665,0.9178925761204242,0.17007079230266423,0.9461325966850829,0.9178978204727173,0.9462453126907349
0.15133518191692338,0.9505644885391721,0.0714754247053871,0.9792817679558011,0.9506159424781799,0.9793030619621277
0.128313340929796,0.9574067738624701,0.058682486598858434,0.9820441988950276,0.9574294090270996,0.982085108757019
0.12085023199871127,0.9579199452617174,0.051863210232033094,0.9820441988950276,0.9579545259475708,0.9820609092712402
0.1164333222751269,0.9604858022579541,0.042095852656243625,0.9917127071823204,0.9605110883712769,0.9917113780975342
0.1062972743020833,0.9639069449196032,0.04120044304618808,0.9903314917127072,0.9639489650726318,0.9903409481048584
0.10105255825841418,0.9651043448511802,0.04109119662811764,0.988950276243094,0.9651206135749817,0.9889586567878723
0.09836441026629356,0.968012316113582,0.040916112621729034,0.988950276243094,0.9680622220039368,0.9889578819274902
0.1016477371361763,0.9688676017789942,0.03401704057916042,0.9903314917127072,0.9688898324966431,0.9903343915939331
0.08533176310931397,0.9702360588436538,0.032251571973358685,0.9930939226519337,0.9702261090278625,0.9931002855300903
0.09066787797459339,0.9716045159083134,0.030121428196097193,0.994475138121547,0.9716496467590332,0.9944708943367004
0.0963309821339781,0.968012316113582,0.030278805940468584,0.9930939226519337,0.9680360555648804,0.9930905103683472
0.08949337078285796,0.969551830311324,0.03083789632694271,0.9930939226519337,0.9695928692817688,0.9930905103683472
0.08955055636551652,0.9700650017105713,0.030567072414875402,0.994475138121547,0.9700828790664673,0.994471549987793
0.0905388434001111,0.9690386589120766,0.03127600091962319,0.9958563535911602,0.9690735936164856,0.9958518743515015
0.08002232116995316,0.9746835443037974,0.03085919220877801,0.9958563535911602,0.9747391939163208,0.9958518743515015
0.08441331328647647,0.9716045159083134,0.030835102132176825,0.9958563535911602,0.9716475009918213,0.9958518743515015
0.09116072793023772,0.9690386589120766,0.030681089475591415,0.9958563535911602,0.9691055417060852,0.9958518743515015
0.08741117136334994,0.9714334587752309,0.03052900507029928,0.9958563535911602,0.9714922904968262,0.9958518743515015
0.08209191591098454,0.9738282586383852,0.030567973634120057,0.9958563535911602,0.9738491773605347,0.9958518743515015
0.07517870507253066,0.976052001368457,0.030519874604388,0.9958563535911602,0.9760693311691284,0.9958518743515015
