train_loss,train_acc,val_loss,val_acc,train_f1,val_f1
0.9651490842851514,0.633937735203558,0.5242590016752317,0.8204419889502762,0.6321827173233032,0.8279162049293518
0.44833462407765956,0.839035237769415,0.27254648359996675,0.9088397790055248,0.8395670056343079,0.9093563556671143
0.3787759981343406,0.8747861785836469,0.17764781741682667,0.9488950276243094,0.875219464302063,0.9493063688278198
0.30022025378780987,0.8973657201505303,0.18204546778318756,0.9406077348066298,0.897488534450531,0.9401822090148926
0.2786995228539274,0.9054054054054054,0.17855934362899697,0.9433701657458563,0.9054991006851196,0.9438944458961487
0.25064551950474734,0.9149846048580226,0.11751674423354436,0.9516574585635359,0.9150093197822571,0.9511701464653015
0.23227147462265135,0.9202873759835786,0.12945969531168514,0.9613259668508287,0.92033451795578,0.9612717628479004
0.14091729357637264,0.9526171741361614,0.060741436704401526,0.9779005524861878,0.952596127986908,0.9779545664787292
0.13488963921992486,0.9544988026000685,0.0511724978771565,0.9848066298342542,0.9545242190361023,0.9848530292510986
0.11732834051329716,0.961170030790284,0.04909736803862735,0.9848066298342542,0.9611808657646179,0.9848511815071106
0.11590967973347867,0.9630516592541909,0.048994188692847794,0.9875690607734806,0.9630938172340393,0.9875668287277222
0.1052867181432184,0.9633937735203558,0.05247970165373521,0.9820441988950276,0.9634003043174744,0.9821494221687317
0.10492455417285869,0.9645911734519329,0.040426798542711924,0.9903314917127072,0.9646029472351074,0.9903454780578613
0.10072161445825568,0.966130687649675,0.042705273383055194,0.9875690607734806,0.9661282300949097,0.9875912666320801
0.09847129256825536,0.9657885733835101,0.03842606612748739,0.988950276243094,0.9657825231552124,0.9889677166938782
0.09418932681940202,0.9673280875812521,0.03675242183338954,0.9903314917127072,0.967332661151886,0.990349531173706
0.08981454807356429,0.9707492302429012,0.03698766020863723,0.9903314917127072,0.9707603454589844,0.990349531173706
0.08073143498845248,0.9705781731098186,0.03861466540121448,0.9917127071823204,0.9705920815467834,0.9917197227478027
0.09042883601681347,0.969209716045159,0.03983711163373149,0.9903314917127072,0.9692383408546448,0.990349531173706
0.08841187101662965,0.9685254875128293,0.03791743288915193,0.9917127071823204,0.9685757160186768,0.9917197227478027
