train_losses
4.098370571605495
4.09382098229205
4.078610181808472
4.081479213276848
4.079937504940346
4.0792609550913825
4.0630373642092845
4.0368560454884514
4.025465124943217
3.9915347724664407
3.931436917820915
3.85529161281273
3.729878640565716
3.605927092130067
3.480364803408013
3.340508629064091
3.1854564948160142
3.0531606713279347
2.925919048121718
2.8143508043445524
2.6542938810880066
2.5959804996115263
2.515245050680442
2.4402936931516304
2.388626157260332
2.330717182550274
2.2947243549784675
2.2407524722521424
2.1900412977718915
2.1567319905171627
2.1648482240614344
2.1258561278952928
2.0867224071846633
2.1060297078773624
2.0697711158971317
2.0732858122372235
2.0352811969694544
2.040352803761842
2.0499157475643472
1.998691572517645
2.002026090856458
1.974386531798566
1.984255452625087
2.009255784456847
1.957085621161539
1.9570786171272152
1.9663724156676745
1.9565807541862863
2.0535279453777875
2.0589110675405284
