train_losses
4.093153746401677
4.080897686911411
4.086209574683767
4.068676600690748
4.046417466929702
3.9709409846634163
3.8335676036897253
3.630275390187248
3.44285499854166
3.276225543413006
3.0712639621046725
2.8879641274936865
2.7121463447320657
2.576983072718636
2.466886203797137
2.3422957443800128
2.275971080436081
2.2279517611519237
2.149509560866434
2.1089308437753895
2.0560458996256843
2.0403541561032905
2.036297272463314
2.036408441965697
1.9648122044860339
1.9584293248223477
1.959232216975728
1.9170131057989401
1.9141390538606486
1.898239483598803
1.8948534609841519
1.891313009574765
1.896456802477602
1.8891282140231522
1.9202729092269648
1.9302760675305226
1.9818837232277042
2.0339824195768013
1.9690816656487886
1.9480737037346012
1.9865800982615986
1.9508510906188214
1.9572700457494767
1.8895526909437337
1.9108221999934463
1.8989582296277656
1.8661914829347954
1.876734155123351
1.8809287899830303
1.8757300064211986
