train_loss,train_acc,val_loss,val_acc,train_f1,val_f1
1.9619747409477333,0.5764781491002571,1.6610260386699882,0.7866323907455013,0.5508489012718201,0.7168411016464233
1.4737293885728693,0.8251928020565553,1.2298541240643106,0.8534704370179949,0.7734825015068054,0.7980817556381226
1.113124681009425,0.8553984575835476,0.9316362254417341,0.8637532133676092,0.8104004859924316,0.8149027228355408
0.8662920589618633,0.868573264781491,0.7294152325407092,0.8894601542416453,0.8292176723480225,0.8531688451766968
0.6849503140216622,0.890745501285347,0.5805464213029278,0.8958868894601543,0.8598744869232178,0.8608814477920532
0.5669621814492429,0.8958868894601543,0.47681739497307335,0.9023136246786633,0.8655350208282471,0.8675497174263
0.4747348432369281,0.9055269922879178,0.3987496600206223,0.9113110539845758,0.8778661489486694,0.8844260573387146
0.4328540615679979,0.9093830334190232,0.3969431321081588,0.9113110539845758,0.8854150772094727,0.8844497203826904
0.4260710471699967,0.913560411311054,0.38402352127746936,0.9113110539845758,0.8905379772186279,0.8862673044204712
0.41592368920235523,0.9122750642673522,0.3808718162821007,0.9125964010282777,0.8898873329162598,0.886893630027771
0.4118396472808328,0.9103470437017995,0.37337773348800934,0.9151670951156813,0.8867136240005493,0.891370952129364
0.4098523918031727,0.9106683804627249,0.3629843756594817,0.916452442159383,0.8874530792236328,0.8934966325759888
0.3964531536580358,0.9148457583547558,0.354621633772372,0.916452442159383,0.8925836086273193,0.894242525100708
0.38702702495463404,0.9209511568123393,0.3511360140570025,0.9190231362467867,0.9023541212081909,0.8977035880088806
0.38709652868212036,0.9212724935732648,0.3644262515487279,0.9190231362467867,0.9020624160766602,0.8977906703948975
0.38518109082562757,0.9183804627249358,0.35659755203288745,0.9190231362467867,0.898938775062561,0.8984174132347107
0.38587492328989476,0.9154884318766067,0.35635618087871523,0.9241645244215938,0.8951395750045776,0.9048212766647339
0.38352671464795013,0.9167737789203085,0.3548310389095836,0.9190231362467867,0.8967908620834351,0.8983913064002991
0.37985975990565085,0.9206298200514139,0.34660072705126665,0.9177377892030848,0.9011192321777344,0.8962537050247192
